MODZCTA,Month,Date,Year,Hour,Count,Latitude,Longitude
10002.0,2,26,2023,20,1,-73.98617431136368,40.71578031863019
10002.0,2,26,2024,16,1,-73.98617431136368,40.71578031863019
10002.0,2,28,2023,9,1,-73.98617431136368,40.71578031863019
10002.0,2,28,2024,7,1,-73.98617431136368,40.71578031863019
10002.0,2,29,2024,12,1,-73.98617431136368,40.71578031863019
10002.0,3,1,2023,20,1,-73.98617431136368,40.71578031863019
10002.0,3,2,2024,15,1,-73.98617431136368,40.71578031863019
10002.0,3,3,2023,6,1,-73.98617431136368,40.71578031863019
10002.0,3,3,2023,9,1,-73.98617431136368,40.71578031863019
10002.0,3,3,2023,12,1,-73.98617431136368,40.71578031863019
10002.0,3,6,2024,10,1,-73.98617431136368,40.71578031863019
10002.0,3,7,2023,13,1,-73.98617431136368,40.71578031863019
10002.0,3,9,2024,12,1,-73.98617431136368,40.71578031863019
10002.0,3,11,2024,20,1,-73.98617431136368,40.71578031863019
10002.0,3,12,2024,18,1,-73.98617431136368,40.71578031863019
10002.0,3,13,2024,16,1,-73.98617431136368,40.71578031863019
10002.0,3,15,2023,20,1,-73.98617431136368,40.71578031863019
10002.0,3,15,2023,23,1,-73.98617431136368,40.71578031863019
10002.0,3,15,2024,16,1,-73.98617431136368,40.71578031863019
10002.0,3,15,2024,23,1,-73.98617431136368,40.71578031863019
10002.0,3,16,2023,9,1,-73.98617431136368,40.71578031863019
10002.0,3,17,2023,23,1,-73.98617431136368,40.71578031863019
10002.0,3,18,2023,10,1,-73.98617431136368,40.71578031863019
10002.0,3,18,2024,7,1,-73.98617431136368,40.71578031863019
10002.0,3,19,2023,21,1,-73.98617431136368,40.71578031863019
10002.0,3,19,2024,23,1,-73.98617431136368,40.71578031863019
10002.0,3,20,2023,13,1,-73.98617431136368,40.71578031863019
10002.0,3,22,2022,9,2,-73.98617431136368,40.71578031863019
10002.0,3,23,2022,16,1,-73.98617431136368,40.71578031863019
10002.0,3,25,2022,17,1,-73.98617431136368,40.71578031863019
10002.0,3,26,2022,9,1,-73.98617431136368,40.71578031863019
10002.0,3,26,2023,17,1,-73.98617431136368,40.71578031863019
10002.0,3,27,2022,13,1,-73.98617431136368,40.71578031863019
10002.0,3,27,2024,18,1,-73.98617431136368,40.71578031863019
10002.0,3,29,2022,2,1,-73.98617431136368,40.71578031863019
10002.0,3,29,2022,12,1,-73.98617431136368,40.71578031863019
10002.0,3,29,2023,2,1,-73.98617431136368,40.71578031863019
10002.0,3,29,2023,14,1,-73.98617431136368,40.71578031863019
10002.0,3,30,2024,13,1,-73.98617431136368,40.71578031863019
10002.0,3,31,2022,13,1,-73.98617431136368,40.71578031863019
10002.0,3,31,2023,8,1,-73.98617431136368,40.71578031863019
10002.0,3,31,2024,9,1,-73.98617431136368,40.71578031863019
10002.0,3,31,2024,13,1,-73.98617431136368,40.71578031863019
10002.0,3,31,2024,18,1,-73.98617431136368,40.71578031863019
10002.0,3,31,2024,19,1,-73.98617431136368,40.71578031863019
10002.0,3,31,2024,20,1,-73.98617431136368,40.71578031863019
10002.0,4,2,2022,2,1,-73.98617431136368,40.71578031863019
10002.0,4,2,2022,12,1,-73.98617431136368,40.71578031863019
10002.0,4,3,2024,11,1,-73.98617431136368,40.71578031863019
10002.0,4,6,2023,4,1,-73.98617431136368,40.71578031863019
10002.0,4,6,2024,23,1,-73.98617431136368,40.71578031863019
10002.0,4,8,2024,20,1,-73.98617431136368,40.71578031863019
10002.0,4,9,2022,9,1,-73.98617431136368,40.71578031863019
10002.0,4,9,2023,12,1,-73.98617431136368,40.71578031863019
10002.0,4,11,2023,3,1,-73.98617431136368,40.71578031863019
10002.0,4,12,2023,12,1,-73.98617431136368,40.71578031863019
10002.0,4,12,2024,18,1,-73.98617431136368,40.71578031863019
10002.0,4,13,2022,0,1,-73.98617431136368,40.71578031863019
10002.0,4,13,2024,14,1,-73.98617431136368,40.71578031863019
10002.0,4,15,2023,6,1,-73.98617431136368,40.71578031863019
10002.0,4,17,2022,22,1,-73.98617431136368,40.71578031863019
10002.0,4,17,2022,23,1,-73.98617431136368,40.71578031863019
10002.0,4,17,2024,14,1,-73.98617431136368,40.71578031863019
10002.0,4,20,2023,19,1,-73.98617431136368,40.71578031863019
10002.0,4,21,2023,2,1,-73.98617431136368,40.71578031863019
10002.0,4,22,2024,13,1,-73.98617431136368,40.71578031863019
10002.0,4,23,2023,1,1,-73.98617431136368,40.71578031863019
10002.0,4,23,2023,12,1,-73.98617431136368,40.71578031863019
10002.0,4,23,2024,8,1,-73.98617431136368,40.71578031863019
10002.0,4,24,2022,16,1,-73.98617431136368,40.71578031863019
10002.0,4,24,2023,10,1,-73.98617431136368,40.71578031863019
10002.0,4,26,2022,20,1,-73.98617431136368,40.71578031863019
10002.0,4,26,2022,22,1,-73.98617431136368,40.71578031863019
10002.0,4,26,2023,18,1,-73.98617431136368,40.71578031863019
10002.0,4,26,2024,9,2,-73.98617431136368,40.71578031863019
10002.0,4,26,2024,15,1,-73.98617431136368,40.71578031863019
10002.0,4,26,2024,20,1,-73.98617431136368,40.71578031863019
10002.0,4,27,2022,10,1,-73.98617431136368,40.71578031863019
10002.0,4,30,2023,2,1,-73.98617431136368,40.71578031863019
10002.0,5,2,2022,8,1,-73.98617431136368,40.71578031863019
10002.0,5,2,2023,3,1,-73.98617431136368,40.71578031863019
10002.0,5,3,2024,1,1,-73.98617431136368,40.71578031863019
10002.0,5,4,2023,4,1,-73.98617431136368,40.71578031863019
10002.0,5,4,2023,15,1,-73.98617431136368,40.71578031863019
10002.0,5,5,2022,16,1,-73.98617431136368,40.71578031863019
10002.0,5,5,2024,4,1,-73.98617431136368,40.71578031863019
10002.0,5,6,2023,0,1,-73.98617431136368,40.71578031863019
10002.0,5,6,2023,20,1,-73.98617431136368,40.71578031863019
10002.0,5,7,2023,18,1,-73.98617431136368,40.71578031863019
10002.0,5,7,2024,9,1,-73.98617431136368,40.71578031863019
10002.0,5,7,2024,23,1,-73.98617431136368,40.71578031863019
10002.0,5,8,2022,12,1,-73.98617431136368,40.71578031863019
10002.0,5,8,2023,18,1,-73.98617431136368,40.71578031863019
10002.0,5,10,2023,11,2,-73.98617431136368,40.71578031863019
10002.0,5,10,2024,23,1,-73.98617431136368,40.71578031863019
10002.0,5,11,2022,0,1,-73.98617431136368,40.71578031863019
10002.0,5,11,2022,5,1,-73.98617431136368,40.71578031863019
10002.0,5,11,2024,1,1,-73.98617431136368,40.71578031863019
10002.0,5,11,2024,7,1,-73.98617431136368,40.71578031863019
10002.0,5,12,2022,19,1,-73.98617431136368,40.71578031863019
10002.0,5,12,2023,8,1,-73.98617431136368,40.71578031863019
10002.0,5,13,2023,8,1,-73.98617431136368,40.71578031863019
10002.0,5,13,2024,8,1,-73.98617431136368,40.71578031863019
10002.0,5,14,2023,12,1,-73.98617431136368,40.71578031863019
10002.0,5,15,2022,9,1,-73.98617431136368,40.71578031863019
10002.0,5,15,2022,10,1,-73.98617431136368,40.71578031863019
10002.0,5,15,2022,15,1,-73.98617431136368,40.71578031863019
10002.0,5,15,2023,15,1,-73.98617431136368,40.71578031863019
10002.0,5,15,2023,22,1,-73.98617431136368,40.71578031863019
10002.0,5,18,2023,12,1,-73.98617431136368,40.71578031863019
10002.0,5,18,2023,14,1,-73.98617431136368,40.71578031863019
10002.0,5,18,2024,11,1,-73.98617431136368,40.71578031863019
10002.0,5,18,2024,20,1,-73.98617431136368,40.71578031863019
10002.0,5,19,2022,9,1,-73.98617431136368,40.71578031863019
10002.0,5,19,2024,9,1,-73.98617431136368,40.71578031863019
10002.0,5,20,2023,10,1,-73.98617431136368,40.71578031863019
10002.0,5,21,2022,13,1,-73.98617431136368,40.71578031863019
10002.0,5,21,2024,17,1,-73.98617431136368,40.71578031863019
10002.0,5,22,2022,21,1,-73.98617431136368,40.71578031863019
10002.0,5,22,2024,8,1,-73.98617431136368,40.71578031863019
10002.0,5,24,2022,13,1,-73.98617431136368,40.71578031863019
10002.0,5,24,2023,13,1,-73.98617431136368,40.71578031863019
10002.0,5,24,2024,10,1,-73.98617431136368,40.71578031863019
10002.0,5,27,2023,14,1,-73.98617431136368,40.71578031863019
10002.0,5,27,2024,17,1,-73.98617431136368,40.71578031863019
10002.0,5,28,2024,23,1,-73.98617431136368,40.71578031863019
10002.0,5,29,2023,3,1,-73.98617431136368,40.71578031863019
10002.0,5,29,2023,10,1,-73.98617431136368,40.71578031863019
10002.0,5,31,2023,11,1,-73.98617431136368,40.71578031863019
10002.0,5,31,2023,16,1,-73.98617431136368,40.71578031863019
10002.0,6,3,2023,10,1,-73.98617431136368,40.71578031863019
10002.0,6,3,2023,15,1,-73.98617431136368,40.71578031863019
10002.0,6,3,2024,1,1,-73.98617431136368,40.71578031863019
10002.0,6,3,2024,7,1,-73.98617431136368,40.71578031863019
10002.0,6,3,2024,10,1,-73.98617431136368,40.71578031863019
10002.0,6,4,2022,19,1,-73.98617431136368,40.71578031863019
10002.0,6,4,2023,20,1,-73.98617431136368,40.71578031863019
10002.0,6,4,2024,21,1,-73.98617431136368,40.71578031863019
10002.0,6,5,2023,6,1,-73.98617431136368,40.71578031863019
10002.0,6,5,2024,18,1,-73.98617431136368,40.71578031863019
10002.0,6,7,2023,19,1,-73.98617431136368,40.71578031863019
10002.0,6,10,2023,13,1,-73.98617431136368,40.71578031863019
10002.0,6,13,2022,15,1,-73.98617431136368,40.71578031863019
10002.0,6,13,2023,8,1,-73.98617431136368,40.71578031863019
10002.0,6,13,2023,14,1,-73.98617431136368,40.71578031863019
10002.0,6,13,2024,17,1,-73.98617431136368,40.71578031863019
10002.0,6,14,2022,11,1,-73.98617431136368,40.71578031863019
10002.0,6,14,2022,17,1,-73.98617431136368,40.71578031863019
10002.0,6,14,2024,21,1,-73.98617431136368,40.71578031863019
10002.0,6,15,2022,7,1,-73.98617431136368,40.71578031863019
10002.0,6,15,2022,9,1,-73.98617431136368,40.71578031863019
10002.0,6,15,2023,17,1,-73.98617431136368,40.71578031863019
10002.0,6,15,2024,9,1,-73.98617431136368,40.71578031863019
10002.0,6,17,2024,0,1,-73.98617431136368,40.71578031863019
10002.0,6,17,2024,10,2,-73.98617431136368,40.71578031863019
10002.0,6,18,2022,23,1,-73.98617431136368,40.71578031863019
10002.0,6,18,2023,0,1,-73.98617431136368,40.71578031863019
10002.0,6,18,2024,18,1,-73.98617431136368,40.71578031863019
10002.0,6,19,2022,13,1,-73.98617431136368,40.71578031863019
10002.0,6,19,2022,16,1,-73.98617431136368,40.71578031863019
10002.0,6,19,2024,10,1,-73.98617431136368,40.71578031863019
10002.0,6,21,2022,10,1,-73.98617431136368,40.71578031863019
10002.0,6,21,2022,21,1,-73.98617431136368,40.71578031863019
10002.0,6,21,2023,14,1,-73.98617431136368,40.71578031863019
10002.0,6,21,2024,15,1,-73.98617431136368,40.71578031863019
10002.0,6,23,2023,18,1,-73.98617431136368,40.71578031863019
10002.0,6,23,2024,9,1,-73.98617431136368,40.71578031863019
10002.0,6,23,2024,18,1,-73.98617431136368,40.71578031863019
10002.0,6,24,2022,5,1,-73.98617431136368,40.71578031863019
10002.0,6,24,2023,13,1,-73.98617431136368,40.71578031863019
10002.0,6,25,2022,2,1,-73.98617431136368,40.71578031863019
10002.0,6,25,2022,17,1,-73.98617431136368,40.71578031863019
10002.0,6,25,2022,22,1,-73.98617431136368,40.71578031863019
10002.0,6,27,2024,19,2,-73.98617431136368,40.71578031863019
10002.0,6,28,2022,23,1,-73.98617431136368,40.71578031863019
10002.0,6,28,2023,9,1,-73.98617431136368,40.71578031863019
10002.0,6,28,2023,14,1,-73.98617431136368,40.71578031863019
10002.0,7,1,2023,22,1,-73.98617431136368,40.71578031863019
10002.0,7,1,2024,9,1,-73.98617431136368,40.71578031863019
10002.0,7,4,2024,14,1,-73.98617431136368,40.71578031863019
10002.0,7,5,2022,10,1,-73.98617431136368,40.71578031863019
10002.0,7,5,2023,2,1,-73.98617431136368,40.71578031863019
10002.0,7,5,2023,18,1,-73.98617431136368,40.71578031863019
10002.0,7,6,2023,21,1,-73.98617431136368,40.71578031863019
10002.0,7,7,2022,7,1,-73.98617431136368,40.71578031863019
10002.0,7,7,2023,11,1,-73.98617431136368,40.71578031863019
10002.0,7,7,2024,0,1,-73.98617431136368,40.71578031863019
10002.0,7,8,2023,10,1,-73.98617431136368,40.71578031863019
10002.0,7,10,2023,13,1,-73.98617431136368,40.71578031863019
10002.0,7,12,2023,18,1,-73.98617431136368,40.71578031863019
10002.0,7,13,2022,18,1,-73.98617431136368,40.71578031863019
10002.0,7,14,2023,14,1,-73.98617431136368,40.71578031863019
10002.0,7,16,2023,9,1,-73.98617431136368,40.71578031863019
10002.0,7,16,2023,15,1,-73.98617431136368,40.71578031863019
10002.0,7,16,2023,21,1,-73.98617431136368,40.71578031863019
10002.0,7,16,2024,18,1,-73.98617431136368,40.71578031863019
10002.0,7,17,2022,7,1,-73.98617431136368,40.71578031863019
10002.0,7,18,2022,19,1,-73.98617431136368,40.71578031863019
10002.0,7,18,2023,15,1,-73.98617431136368,40.71578031863019
10002.0,7,18,2023,19,1,-73.98617431136368,40.71578031863019
10002.0,7,20,2022,0,1,-73.98617431136368,40.71578031863019
10002.0,7,21,2022,21,1,-73.98617431136368,40.71578031863019
10002.0,7,23,2024,18,1,-73.98617431136368,40.71578031863019
10002.0,7,23,2024,20,1,-73.98617431136368,40.71578031863019
10002.0,7,24,2023,21,1,-73.98617431136368,40.71578031863019
10002.0,7,25,2022,2,1,-73.98617431136368,40.71578031863019
10002.0,7,25,2022,13,1,-73.98617431136368,40.71578031863019
10002.0,7,26,2023,9,1,-73.98617431136368,40.71578031863019
10002.0,7,26,2024,1,1,-73.98617431136368,40.71578031863019
10002.0,7,27,2022,2,1,-73.98617431136368,40.71578031863019
10002.0,7,27,2023,13,1,-73.98617431136368,40.71578031863019
10002.0,7,27,2024,18,1,-73.98617431136368,40.71578031863019
10002.0,7,27,2024,23,1,-73.98617431136368,40.71578031863019
10002.0,7,28,2022,21,1,-73.98617431136368,40.71578031863019
10002.0,7,28,2024,18,1,-73.98617431136368,40.71578031863019
10002.0,7,30,2022,12,1,-73.98617431136368,40.71578031863019
10002.0,7,30,2023,10,1,-73.98617431136368,40.71578031863019
10002.0,7,31,2023,0,1,-73.98617431136368,40.71578031863019
10002.0,8,1,2022,2,1,-73.98617431136368,40.71578031863019
10002.0,8,1,2022,15,1,-73.98617431136368,40.71578031863019
10002.0,8,1,2023,20,1,-73.98617431136368,40.71578031863019
10002.0,8,1,2024,6,1,-73.98617431136368,40.71578031863019
10002.0,8,2,2024,15,1,-73.98617431136368,40.71578031863019
10002.0,8,3,2024,19,1,-73.98617431136368,40.71578031863019
10002.0,8,4,2023,10,1,-73.98617431136368,40.71578031863019
10002.0,8,5,2023,10,1,-73.98617431136368,40.71578031863019
10002.0,8,5,2024,7,1,-73.98617431136368,40.71578031863019
10002.0,8,5,2024,8,1,-73.98617431136368,40.71578031863019
10002.0,8,6,2023,0,1,-73.98617431136368,40.71578031863019
10002.0,8,6,2023,13,1,-73.98617431136368,40.71578031863019
10002.0,8,7,2023,19,1,-73.98617431136368,40.71578031863019
10002.0,8,7,2024,18,1,-73.98617431136368,40.71578031863019
10002.0,8,8,2023,1,1,-73.98617431136368,40.71578031863019
10002.0,8,9,2023,7,1,-73.98617431136368,40.71578031863019
10002.0,8,10,2022,7,1,-73.98617431136368,40.71578031863019
10002.0,8,10,2023,19,1,-73.98617431136368,40.71578031863019
10002.0,8,12,2023,10,1,-73.98617431136368,40.71578031863019
10002.0,8,14,2023,8,1,-73.98617431136368,40.71578031863019
10002.0,8,14,2023,13,1,-73.98617431136368,40.71578031863019
10002.0,8,14,2023,19,1,-73.98617431136368,40.71578031863019
10002.0,8,15,2022,17,1,-73.98617431136368,40.71578031863019
10002.0,8,15,2024,17,1,-73.98617431136368,40.71578031863019
10002.0,8,17,2023,23,1,-73.98617431136368,40.71578031863019
10002.0,8,17,2024,18,1,-73.98617431136368,40.71578031863019
10002.0,8,19,2023,16,1,-73.98617431136368,40.71578031863019
10002.0,8,19,2023,20,1,-73.98617431136368,40.71578031863019
10002.0,8,21,2022,12,1,-73.98617431136368,40.71578031863019
10002.0,8,23,2022,3,1,-73.98617431136368,40.71578031863019
10002.0,8,23,2022,4,1,-73.98617431136368,40.71578031863019
10002.0,8,23,2023,16,1,-73.98617431136368,40.71578031863019
10002.0,8,23,2024,6,1,-73.98617431136368,40.71578031863019
10002.0,8,23,2024,21,1,-73.98617431136368,40.71578031863019
10002.0,8,24,2023,17,1,-73.98617431136368,40.71578031863019
10002.0,8,24,2024,11,1,-73.98617431136368,40.71578031863019
10002.0,8,25,2022,8,1,-73.98617431136368,40.71578031863019
10002.0,8,25,2022,17,1,-73.98617431136368,40.71578031863019
10002.0,8,26,2022,3,1,-73.98617431136368,40.71578031863019
10002.0,8,26,2022,10,1,-73.98617431136368,40.71578031863019
10002.0,8,28,2023,23,1,-73.98617431136368,40.71578031863019
10002.0,8,29,2022,8,1,-73.98617431136368,40.71578031863019
10002.0,8,29,2023,2,1,-73.98617431136368,40.71578031863019
10002.0,8,30,2023,4,1,-73.98617431136368,40.71578031863019
10002.0,8,31,2022,17,1,-73.98617431136368,40.71578031863019
10002.0,9,2,2024,20,1,-73.98617431136368,40.71578031863019
10002.0,9,4,2022,9,1,-73.98617431136368,40.71578031863019
10002.0,9,4,2022,15,1,-73.98617431136368,40.71578031863019
10002.0,9,4,2024,22,1,-73.98617431136368,40.71578031863019
10002.0,9,6,2022,21,1,-73.98617431136368,40.71578031863019
10002.0,9,7,2022,17,1,-73.98617431136368,40.71578031863019
10002.0,9,7,2023,21,1,-73.98617431136368,40.71578031863019
10002.0,9,7,2024,3,1,-73.98617431136368,40.71578031863019
10002.0,9,8,2023,10,1,-73.98617431136368,40.71578031863019
10002.0,9,8,2024,5,1,-73.98617431136368,40.71578031863019
10002.0,9,9,2022,8,1,-73.98617431136368,40.71578031863019
10002.0,9,9,2022,20,1,-73.98617431136368,40.71578031863019
10002.0,9,9,2023,12,1,-73.98617431136368,40.71578031863019
10002.0,9,9,2024,23,1,-73.98617431136368,40.71578031863019
10002.0,9,10,2024,19,1,-73.98617431136368,40.71578031863019
10002.0,9,11,2022,5,1,-73.98617431136368,40.71578031863019
10002.0,9,11,2022,15,1,-73.98617431136368,40.71578031863019
10002.0,9,12,2022,15,1,-73.98617431136368,40.71578031863019
10002.0,9,12,2022,18,1,-73.98617431136368,40.71578031863019
10002.0,9,12,2024,7,1,-73.98617431136368,40.71578031863019
10002.0,9,13,2023,19,1,-73.98617431136368,40.71578031863019
10002.0,9,13,2024,21,1,-73.98617431136368,40.71578031863019
10002.0,9,16,2023,12,1,-73.98617431136368,40.71578031863019
10002.0,9,16,2024,16,1,-73.98617431136368,40.71578031863019
10002.0,9,17,2023,2,1,-73.98617431136368,40.71578031863019
10002.0,9,17,2024,7,1,-73.98617431136368,40.71578031863019
10002.0,9,19,2024,10,1,-73.98617431136368,40.71578031863019
10002.0,9,19,2024,11,1,-73.98617431136368,40.71578031863019
10002.0,9,20,2022,12,1,-73.98617431136368,40.71578031863019
10002.0,9,22,2022,14,1,-73.98617431136368,40.71578031863019
10002.0,9,23,2022,4,1,-73.98617431136368,40.71578031863019
10002.0,9,24,2023,11,1,-73.98617431136368,40.71578031863019
10002.0,9,25,2022,15,1,-73.98617431136368,40.71578031863019
10002.0,9,26,2022,10,1,-73.98617431136368,40.71578031863019
10002.0,9,26,2022,21,1,-73.98617431136368,40.71578031863019
10002.0,9,27,2023,21,1,-73.98617431136368,40.71578031863019
10002.0,9,27,2024,3,1,-73.98617431136368,40.71578031863019
10002.0,9,27,2024,7,1,-73.98617431136368,40.71578031863019
10002.0,9,27,2024,12,1,-73.98617431136368,40.71578031863019
10002.0,9,28,2022,12,1,-73.98617431136368,40.71578031863019
10002.0,9,29,2023,9,1,-73.98617431136368,40.71578031863019
10002.0,9,29,2023,12,1,-73.98617431136368,40.71578031863019
10002.0,9,29,2023,19,1,-73.98617431136368,40.71578031863019
10002.0,10,1,2022,11,1,-73.98617431136368,40.71578031863019
10002.0,10,2,2022,20,1,-73.98617431136368,40.71578031863019
10002.0,10,2,2023,11,1,-73.98617431136368,40.71578031863019
10002.0,10,3,2023,22,1,-73.98617431136368,40.71578031863019
10002.0,10,4,2022,18,1,-73.98617431136368,40.71578031863019
10002.0,10,5,2023,13,1,-73.98617431136368,40.71578031863019
10002.0,10,8,2024,16,1,-73.98617431136368,40.71578031863019
10002.0,10,9,2022,4,1,-73.98617431136368,40.71578031863019
10002.0,10,10,2022,14,1,-73.98617431136368,40.71578031863019
10002.0,10,11,2022,8,1,-73.98617431136368,40.71578031863019
10002.0,10,11,2023,6,1,-73.98617431136368,40.71578031863019
10002.0,10,11,2023,7,1,-73.98617431136368,40.71578031863019
10002.0,10,11,2024,9,1,-73.98617431136368,40.71578031863019
10002.0,10,12,2023,18,1,-73.98617431136368,40.71578031863019
10002.0,10,14,2023,10,1,-73.98617431136368,40.71578031863019
10002.0,10,15,2022,16,1,-73.98617431136368,40.71578031863019
